index|name|length|gloss|char|word|postag
008062|S002916_P0002_T00|78|自己 健康 你 必须 要 负责|你 要 对 你 自 己 的 健 康 负 责 。|你 要 对 你 自己 的 健康 负责 。|r v p r r u an v w
008063|S002917_P0000_T00|66|他 工作 点 负责 没有|他 在 工 作 上 一 点 都 不 负 责 。|他 在 工作 上 一点 都 不 负责 。|r p v v m d d v w
008064|S002917_P0002_T00|77|他 工作 点 负责 没有|他 在 工 作 上 一 点 都 不 负 责 。|他 在 工作 上 一点 都 不 负责 。|r p v v m d d v w
008065|S002918_P0000_T00|103|领导 负责 学校 各种 工作|校 长 负 责 学 校 各 个 方 面 的 工 作 。|校长 负责 学校 各个 方面 的 工作 。|n v n r n u vn w
008066|S002918_P0002_T00|98|领导 负责 学校 各种 工作|校 长 负 责 学 校 各 个 方 面 的 工 作 。|校长 负责 学校 各个 方面 的 工作 。|n v n r n u vn w
008067|S002919_P0000_T00|187|见面 规定 好了 还 完 还 我 不管 不 负责|钱 款 请 当 面 点 清 ， 过 后 概 不 负 责 。|钱款 请 当面 点清 ， 过后 概 不 负责 。|n v d v w t d d v w
008068|S002919_P0002_T00|182|见面 规定 好了 还 完 还 我 不管 不 负责|钱 款 请 当 面 点 清 ， 过 后 概 不 负 责 。|钱款 请 当面 点清 ， 过后 概 不 负责 。|n v d v w t d d v w
008069|S002920_P0000_T00|127|工作 事情 一直 多 负责 我 休息 没有|他 做 事 向 来 认 真 负 责 ， 从 不 偷 懒 。|他 做事 向来 认真 负责 ， 从不 偷懒 。|r v d a a w d v w
008070|S002920_P0002_T00|126|工作 事情 一直 多 负责 我 休息 没有|他 做 事 向 来 认 真 负 责 ， 从 不 偷 懒 。|他 做事 向来 认真 负责 ， 从不 偷懒 。|r v d a a w d v w
008071|S002921_P0000_T00|137|这 医生 多 负责 多 人 好 评价|这 位 医 生 工 作 很 负 责 ， 受 到 了 患 者 的 一 致 好 评 。|这位 医生 工作 很 负责 ， 受到 了 患者 的 一致 好评 。|r n vn d a w v u n u a n w
008072|S002921_P0002_T00|134|这 医生 多 负责 多 人 好 评价|这 位 医 生 工 作 很 负 责 ， 受 到 了 患 者 的 一 致 好 评 。|这位 医生 工作 很 负责 ， 受到 了 患者 的 一致 好评 。|r n vn d a w v u n u a n w
008073|S002922_P0000_T00|118|你 负责 炒菜 我 负责 吃饭|你 负 责 做 饭 ， 我 负 责 吃 饭 。|你 负责 做饭 ， 我 负责 吃饭 。|r v v w r v v w
008074|S002922_P0002_T00|108|你 负责 炒菜 我 负责 吃饭|你 负 责 做 饭 ， 我 负 责 吃 饭 。|你 负责 做饭 ， 我 负责 吃饭 。|r v v w r v v w
008075|S002923_P0000_T00|104|你 可以 让 他 负责 重要 项目|你 怎 么 让 他 负 责 这 么 重 要 的 项 目 ？|你 怎么 让 他 负责 这么 重要 的 项目 ？|r r v r v r a u n w
008076|S002923_P0002_T00|98|你 可以 让 他 负责 重要 项目|你 怎 么 让 他 负 责 这 么 重 要 的 项 目 ？|你 怎么 让 他 负责 这么 重要 的 项目 ？|r r v r v r a u n w
008077|S002924_P0000_T00|131|因为 工作 多 负责 领导 好 信|因 为 工 作 负 责 ， 他 很 受 上 级 的 信 任 。|因为 工作 负责 ， 他 很 受 上级 的 信任 。|c vn v w r d v n u vn w
008078|S002924_P0002_T00|120|因为 工作 多 负责 领导 好 信|因 为 工 作 负 责 ， 他 很 受 上 级 的 信 任 。|因为 工作 负责 ， 他 很 受 上级 的 信任 。|c vn v w r d v n u vn w
008079|S002925_P0000_T00|106|好 好 学 对 你 负责 表现|好 好 学 习 是 对 你 自 己 负 责 的 表 现 。|好好 学习 是 对 你 自己 负责 的 表现 。|d v v p r r v u vn w
008080|S002925_P0002_T00|94|好 好 学 对 你 负责 表现|好 好 学 习 是 对 你 自 己 负 责 的 表 现 。|好好 学习 是 对 你 自己 负责 的 表现 。|d v v p r r v u vn w
008081|S002926_P0000_T00|122|这 事情 错误 我 负责 你 负责 不用|这 件 事 完 全 是 我 的 错 误 造 成 的 ， 不 用 你 负 责 。|这 件 事 完全 是 我 的 错误 造成 的 ， 不用 你 负责 。|r q n ad v r u n v u w d r v w
008082|S002926_P0002_T00|120|这 事情 错误 我 负责 你 负责 不用|这 件 事 完 全 是 我 的 错 误 造 成 的 ， 不 用 你 负 责 。|这 件 事 完全 是 我 的 错误 造成 的 ， 不用 你 负责 。|r q n ad v r u n v u w d r v w
008083|S002927_P0000_T00|79|今天 我 新闻 插|现 在 插 播 一 条 新 闻 。|现在 插播 一 条 新闻 。|t v m q n w
008084|S002927_P0002_T00|68|今天 我 新闻 插|现 在 插 播 一 条 新 闻 。|现在 插播 一 条 新闻 。|t v m q n w
008085|S002928_P0000_T00|112|插 队 不 请 你 后|请 不 要 插 队 ， 快 排 到 后 面 去 。|请 不要 插队 ， 快 排到 后面 去 。|v d v w d v f v w
008086|S002928_P0002_T00|105|插 队 不 请 你 后|请 不 要 插 队 ， 快 排 到 后 面 去 。|请 不要 插队 ， 快 排到 后面 去 。|v d v w d v f v w
008087|S002929_P0000_T00|87|他 什么 事情 全部 喜欢 插 插 插|他 什 么 事 都 喜 欢 插 上 一 脚 。|他 什么 事 都 喜欢 插上一脚 。|r r n d v v w
008088|S002929_P0002_T00|81|他 什么 事情 全部 喜欢 插 插 插|他 什 么 事 都 喜 欢 插 上 一 脚 。|他 什么 事 都 喜欢 插上一脚 。|r r n d v v w
008089|S002930_P0000_T00|83|大人 说 你 孩子 插 不|大 人 说 话 小 孩 子 不 要 插 嘴 。|大人 说话 小孩子 不要 插嘴 。|n v n d v w
008090|S002930_P0002_T00|70|大人 说 你 孩子 插 不|大 人 说 话 小 孩 子 不 要 插 嘴 。|大人 说话 小孩子 不要 插嘴 。|n v n d v w
008091|S002931_P0000_T00|127|别 人 聊天 插 是 不 礼貌|在 别 人 聊 天 时 突 然 插 话 是 不 礼 貌 的 。|在 别人 聊天 时 突然 插话 是 不 礼貌 的 。|p r v n ad v v d a u w
008092|S002931_P0002_T00|123|别 人 聊天 插 是 不 礼貌|在 别 人 聊 天 时 突 然 插 话 是 不 礼 貌 的 。|在 别人 聊天 时 突然 插话 是 不 礼貌 的 。|p r v n ad v v d a u w
008093|S002932_P0000_T00|62|房子 插 电 有|这 个 房 间 只 有 一 个 插 座 吗 ？|这个 房间 只有 一个 插座 吗 ？|r n c m n y w
008094|S002932_P0002_T00|56|房子 插 电 有|这 个 房 间 只 有 一 个 插 座 吗 ？|这个 房间 只有 一个 插座 吗 ？|r n c m n y w
008095|S002933_P0000_T00|102|我 把 钥匙 插 拿 不行|我 把 钥 匙 插 进 去 过 后 取 不 出 来 了 。|我 把 钥匙 插 进去 过 后取 不 出来 了 。|r p n v v u v d v y w
008096|S002933_P0002_T00|103|我 把 钥匙 插 拿 不行|我 把 钥 匙 插 进 去 过 后 取 不 出 来 了 。|我 把 钥匙 插 进去 过 后取 不 出来 了 。|r p n v v u v d v y w
008097|S002935_P0000_T00|124|我 推荐 你 电脑 安装 1 新 插 东西|我 推 荐 你 在 电 脑 上 再 安 装 一 下 这 个 插 件 。|我 推荐 你 在 电脑 上 再 安装 一下 这个 插件 。|r v r p n v d v m r n w
008098|S002935_P0002_T00|123|我 推荐 你 电脑 安装 1 新 插 东西|我 推 荐 你 在 电 脑 上 再 安 装 一 下 这 个 插 件 。|我 推荐 你 在 电脑 上 再 安装 一下 这个 插件 。|r v r p n v d v m r n w
008099|S002936_P0000_T00|119|这 人 一直 和 老师 反调|这 人 总 是 和 老 师 唱 反 调 。|这 人 总是 和 老师 唱 反调 。|r n d p n v n w
008100|S002936_P0002_T00|113|这 人 一直 和 老师 反调|这 人 总 是 和 老 师 唱 反 调 。|这 人 总是 和 老师 唱 反调 。|r n d p n v n w
008101|S002937_P0000_T00|78|有 人 说 反调 是 正常|有 人 唱 反 调 才 是 正 常 的 ， 大 家 都 支 持 反 而 有 问 题 。|有人 唱 反调 才 是 正常 的 ， 大家 都 支持 反而 有 问题 。|r v n d v a u w r d v d v n w
008102|S002937_P0002_T00|70|有 人 说 反调 是 正常|有 人 唱 反 调 才 是 正 常 的 ， 大 家 都 支 持 反 而 有 问 题 。|有人 唱 反调 才 是 正常 的 ， 大家 都 支持 反而 有 问题 。|r v n d v a u w r d v d v n w
008103|S002938_P0000_T00|75|他们 高兴 他 变 反调|在 大 家 都 很 高 兴 的 时 候 ， 他 却 跳 出 来 开 始 唱 反 调 。|在 大家 都 很 高兴 的 时候 ， 他 却 跳 出来 开始 唱 反调 。|p r d d a u n w r d v v v v n w
008104|S002938_P0002_T00|65|他们 高兴 他 变 反调|在 大 家 都 很 高 兴 的 时 候 ， 他 却 跳 出 来 开 始 唱 反 调 。|在 大家 都 很 高兴 的 时候 ， 他 却 跳 出来 开始 唱 反调 。|p r d d a u n w r d v v v v n w
008105|S002939_P0000_T00|111|他 喜欢 一直 反调 他们 喜欢 不 他|他 老 是 和 别 人 唱 反 调 ， 大 家 都 不 喜 欢 和 他 来 往 。|他 老是 和 别人 唱 反调 ， 大家 都 不 喜欢 和 他 来往 。|r d p r v n w r d d v c r v w
008106|S002939_P0002_T00|120|他 喜欢 一直 反调 他们 喜欢 不 他|他 老 是 和 别 人 唱 反 调 ， 大 家 都 不 喜 欢 和 他 来 往 。|他 老是 和 别人 唱 反调 ， 大家 都 不 喜欢 和 他 来往 。|r d p r v n w r d d v c r v w
008107|S002940_P0000_T00|129|你 这 时间 开始 反调 你 自己 找 麻烦|你 在 这 种 时 候 唱 反 调 简 直 是 自 找 麻 烦 。|你 在 这种 时候 唱 反调 简直 是 自找 麻烦 。|r p r n v n d v v vn w
008108|S002940_P0002_T00|125|你 这 时间 开始 反调 你 自己 找 麻烦|你 在 这 种 时 候 唱 反 调 简 直 是 自 找 麻 烦 。|你 在 这种 时候 唱 反调 简直 是 自找 麻烦 。|r p r n v n d v v vn w
008109|S002941_P0000_T00|139|有 年轻 人 感觉 反调 是 有 意思|一 些 年 轻 人 以 为 唱 反 调 就 是 有 能 力 的 表 现 。|一些 年轻人 以为 唱 反调 就是 有 能力 的 表现 。|m n v v n d v n u vn w
008110|S002941_P0002_T00|138|有 年轻 人 感觉 反调 是 有 意思|一 些 年 轻 人 以 为 唱 反 调 就 是 有 能 力 的 表 现 。|一些 年轻人 以为 唱 反调 就是 有 能力 的 表现 。|m n v v n d v n u vn w
008111|S002942_P0000_T00|165|你 知道 反调 从 来 没有 好 提 意见|你 只 知 道 唱 反 调 ， 从 来 都 没 有 提 出 过 什 么 好 的 意 见 。|你 只 知道 唱 反调 ， 从来 都 没有 提出 过 什么 好的 意见 。|r d v v n w d d d v u r n n w
008112|S002942_P0002_T00|86|你 知道 反调 从 来 没有 好 提 意见|你 只 知 道 唱 反 调 ， 从 来 都 没 有 提 出 过 什 么 好 的 意 见 。|你 只 知道 唱 反调 ， 从来 都 没有 提出 过 什么 好的 意见 。|r d v v n w d d d v u r n n w
008113|S002943_P0000_T00|69|他 多 配合 没有 反调|这 次 他 很 配 合 ， 没 有 唱 反 调 。|这次 他 很 配合 ， 没有 唱 反调 。|r r d v w d v n w
008114|S002943_P0002_T00|67|他 多 配合 没有 反调|这 次 他 很 配 合 ， 没 有 唱 反 调 。|这次 他 很 配合 ， 没有 唱 反调 。|r r d v w d v n w
008115|S002944_P0000_T00|111|他 根据 什么 全部 没有 可以 反调|他 什 么 根 据 都 没 有 就 开 始 唱 反 调 。|他 什么 根据 都 没有 就 开始 唱 反调 。|r r p d d d v v n w
008116|S002944_P0002_T00|107|他 根据 什么 全部 没有 可以 反调|他 什 么 根 据 都 没 有 就 开 始 唱 反 调 。|他 什么 根据 都 没有 就 开始 唱 反调 。|r r p d d d v v n w
008117|S002945_P0000_T00|104|他 感觉 反调 是 别 人 不 一样|唱 反 调 让 他 觉 得 自 己 与 众 不 同 。|唱 反调 让 他 觉得 自己 与众不同 。|v n v r v r i w
008118|S002945_P0002_T00|105|他 感觉 反调 是 别 人 不 一样|唱 反 调 让 他 觉 得 自 己 与 众 不 同 。|唱 反调 让 他 觉得 自己 与众不同 。|v n v r v r i w
008119|S002946_P0000_T00|144|我 房子 孩子 开始 喜欢 游戏 沉迷|我 家 小 孩 最 近 沉 迷 手 机 游 戏 。|我家 小孩 最近 沉迷 手机 游戏 。|r n t v n n w
008120|S002946_P0002_T00|138|我 房子 孩子 开始 喜欢 游戏 沉迷|我 家 小 孩 最 近 沉 迷 手 机 游 戏 。|我家 小孩 最近 沉迷 手机 游戏 。|r n t v n n w
008121|S002947_P0000_T00|127|这 游戏 有 防 沉迷 系统|这 款 游 戏 有 防 沉 迷 系 统 。|这 款 游戏 有 防 沉迷 系统 。|r n v v v n n w
008122|S002947_P0002_T00|115|这 游戏 有 防 沉迷 系统|这 款 游 戏 有 防 沉 迷 系 统 。|这 款 游戏 有 防 沉迷 系统 。|r n v v v n n w
008123|S002948_P0000_T00|177|他 赌博 沉迷 6 房子 破 人 死|他 沉 迷 赌 博 ， 最 后 弄 得 家 破 人 亡 。|他 沉迷 赌博 ， 最后 弄 得 家破人亡 。|r v v w f v u i w
008124|S002948_P0002_T00|164|他 赌博 沉迷 6 房子 破 人 死|他 沉 迷 赌 博 ， 最 后 弄 得 家 破 人 亡 。|他 沉迷 赌博 ， 最后 弄 得 家破人亡 。|r v v w f v u i w
008125|S002949_P0000_T00|110|你 玩 游戏 可以 不 沉迷|你 可 以 玩 游 戏 ， 但 不 要 过 度 沉 迷 。|你 可以 玩 游戏 ， 但 不要 过度 沉迷 。|r v v n w c d vd v w
008126|S002949_P0002_T00|105|你 玩 游戏 可以 不 沉迷|你 可 以 玩 游 戏 ， 但 不 要 过 度 沉 迷 。|你 可以 玩 游戏 ， 但 不要 过度 沉迷 。|r v v n w c d vd v w
008127|S002950_P0000_T00|118|他 电脑 沉迷 年 多少|他 沉 迷 电 脑 已 经 好 几 年 了 。|他 沉迷 电脑 已经 好几 年 了 。|r v n d m q y w
008128|S002950_P0002_T00|114|他 电脑 沉迷 年 多少|他 沉 迷 电 脑 已 经 好 几 年 了 。|他 沉迷 电脑 已经 好几 年 了 。|r v n d m q y w
008129|S002951_P0000_T00|145|自己 他 电脑 电脑 游戏 沉迷 读书 退步|自 从 他 沉 迷 于 游 戏 后 ， 学 习 成 绩 一 落 千 丈 。|自从 他 沉迷于 游戏 后 ， 学习 成绩 一落千丈 。|p r v n f w v n i w
008130|S002951_P0002_T00|136|自己 他 电脑 电脑 游戏 沉迷 读书 退步|自 从 他 沉 迷 于 游 戏 后 ， 学 习 成 绩 一 落 千 丈 。|自从 他 沉迷于 游戏 后 ， 学习 成绩 一落千丈 。|p r v n f w v n i w
008131|S002952_P0000_T00|145|他 决定 改变 自己 网 电脑 沉迷 上当 不|他 决 定 改 变 自 己 ， 不 在 沉 迷 网 络 。|他 决定 改变 自己 ， 不 在 沉迷 网络 。|r v v r w d p a n w
008132|S002952_P0002_T00|143|他 决定 改变 自己 网 电脑 沉迷 上当 不|他 决 定 改 变 自 己 ， 不 在 沉 迷 网 络 。|他 决定 改变 自己 ， 不 在 沉迷 网络 。|r v v r w d p a n w
008133|S002953_P0000_T00|140|他 自己 世界 沉迷 没有 人 影响|他 正 沉 迷 在 自 己 的 世 界 里 ， 不 要 去 打 扰 他 。|他 正 沉迷 在 自己 的 世界 里 ， 不要 去 打扰 他 。|r d v p r u n f w d v v r w
008134|S002953_P0002_T00|136|他 自己 世界 沉迷 没有 人 影响|他 正 沉 迷 在 自 己 的 世 界 里 ， 不 要 去 打 扰 他 。|他 正 沉迷 在 自己 的 世界 里 ， 不要 去 打扰 他 。|r d v p r u n f w d v v r w
008135|S002954_P0000_T00|78|你 还 沉迷 下 你 没有 救|他 再 沉 迷 下 去 ， 就 把 自 己 毁 了 ！|他 再 沉迷 下去 ， 就 把 自己 毁 了 ！|r d v v w d p r v y w
008136|S002954_P0002_T00|86|你 还 沉迷 下 你 没有 救|他 再 沉 迷 下 去 ， 就 把 自 己 毁 了 ！|他 再 沉迷 下去 ， 就 把 自己 毁 了 ！|r d v v w d p r v y w
008137|S002955_P0000_T00|111|我 看 书 看 喜欢 沉迷|这 本 书 我 越 看 越 沉 迷 其 中 。|这 本书 我 越 看 越 沉迷 其中 。|r r r d v d v r w
008138|S002955_P0002_T00|103|我 看 书 看 喜欢 沉迷|这 本 书 我 越 看 越 沉 迷 其 中 。|这 本书 我 越 看 越 沉迷 其中 。|r r r d v d v r w
008139|S002956_P0000_T00|130|他 对 以前 电脑 沉迷 多 后悔|他 对 自 己 以 前 沉 迷 网 络 的 事 非 常 后 悔 。|他 对 自己 以前 沉迷 网络 的 事 非常 后悔 。|r p r f v n u n d v w
008140|S002956_P0002_T00|131|他 对 以前 电脑 沉迷 多 后悔|他 对 自 己 以 前 沉 迷 网 络 的 事 非 常 后 悔 。|他 对 自己 以前 沉迷 网络 的 事 非常 后悔 。|r p r f v n u n d v w
008141|S002957_P0000_T00|101|你 对 女 人 沉迷 你 为什么|你 为 什 么 对 那 个 女 人 这 么 沉 迷 ？|你 为什么 对 那个 女人 这么 沉迷 ？|r r p r n r v w
008142|S002957_P0002_T00|99|你 对 女 人 沉迷 你 为什么|你 为 什 么 对 那 个 女 人 这 么 沉 迷 ？|你 为什么 对 那个 女人 这么 沉迷 ？|r r p r n r v w
008143|S002958_P0000_T00|102|参观 美丽 我 看 沉迷|美 丽 的 景 色 让 我 沉 迷 。|美丽 的 景色 让 我 沉迷 。|a u n v r v w
008144|S002958_P0002_T00|96|参观 美丽 我 看 沉迷|美 丽 的 景 色 让 我 沉 迷 。|美丽 的 景色 让 我 沉迷 。|a u n v r v w
008145|S002959_P0000_T00|129|因为 姐姐 丈夫 赌博 沉迷 姐姐 离婚|因 为 姐 夫 沉 迷 赌 博 ， 姐 姐 和 他 离 婚 了 。|因为 姐夫 沉迷 赌博 ， 姐姐 和 他 离婚 了 。|c n v v w n p r v y w
008146|S002959_P0002_T00|113|因为 姐姐 丈夫 赌博 沉迷 姐姐 离婚|因 为 姐 夫 沉 迷 赌 博 ， 姐 姐 和 他 离 婚 了 。|因为 姐夫 沉迷 赌博 ， 姐姐 和 他 离婚 了 。|c n v v w n p r v y w
008147|S002960_P0000_T00|115|他 音乐 唱 美丽 我 沉迷|我 沉 迷 在 他 美 妙 的 歌 声 中 。|我 沉迷 在 他 美妙 的 歌声 中 。|r v p r a u n f w
008148|S002960_P0002_T00|105|他 音乐 唱 美丽 我 沉迷|我 沉 迷 在 他 美 妙 的 歌 声 中 。|我 沉迷 在 他 美妙 的 歌声 中 。|r v p r a u n f w
